DISTANCE,IBD_LEFT,IBD_RIGHT,IBD_MID,NR_PAIRS,COUNT,DISTANCE_INDEX,BIN_INDEX
743.203769,0.025,0.05,0.037500000000000006,1,2,326,3

743.187548,0.004,0.01,0.007,1,25,327,1

743.187548,0.01,0.025,0.0175,1,6,327,2

743.187548,0.025,0.05,0.037500000000000006,1,0,327,3

743.132203,0.004,0.01,0.007,1,24,328,1

743.132203,0.01,0.025,0.0175,1,5,328,2

743.132203,0.025,0.05,0.037500000000000006,1,3,328,3

743.122968,0.004,0.01,0.007,1,18,329,1

743.122968,0.01,0.025,0.0175,1,4,329,2

743.122968,0.025,0.05,0.037500000000000006,1,1,329,3

743.119825,0.004,0.01,0.007,1,21,330,1

743.119825,0.01,0.025,0.0175,1,10,330,2

743.119825,0.025,0.05,0.037500000000000006,1,0,330,3

743.128856,0.004,0.01,0.007,1,27,331,1

743.128856,0.01,0.025,0.0175,1,3,331,2

743.128856,0.025,0.05,0.037500000000000006,1,0,331,3

743.171847,0.004,0.01,0.007,1,20,332,1

743.171847,0.01,0.025,0.0175,1,6,332,2

743.171847,0.025,0.05,0.037500000000000006,1,2,332,3

743.13382,0.004,0.01,0.007,1,20,333,1

743.13382,0.01,0.025,0.0175,1,12,333,2

743.13382,0.025,0.05,0.037500000000000006,1,1,333,3

1081.720446,0.004,0.01,0.007,1,26,334,1

1081.720446,0.01,0.025,0.0175,1,9,334,2

1081.720446,0.025,0.05,0.037500000000000006,1,1,334,3

1081.624271,0.004,0.01,0.007,1,24,335,1

1081.624271,0.01,0.025,0.0175,1,7,335,2

1081.624271,0.025,0.05,0.037500000000000006,1,1,335,3

1081.685967,0.004,0.01,0.007,1,26,336,1

1081.685967,0.01,0.025,0.0175,1,10,336,2

1081.685967,0.025,0.05,0.037500000000000006,1,3,336,3

1081.674194,0.004,0.01,0.007,1,21,337,1

1081.674194,0.01,0.025,0.0175,1,7,337,2

1081.674194,0.025,0.05,0.037500000000000006,1,2,337,3

1081.634194,0.004,0.01,0.007,1,25,338,1

1081.634194,0.01,0.025,0.0175,1,9,338,2

1081.634194,0.025,0.05,0.037500000000000006,1,0,338,3

1081.681797,0.004,0.01,0.007,1,22,339,1

1081.681797,0.01,0.025,0.0175,1,7,339,2

1081.681797,0.025,0.05,0.037500000000000006,1,0,339,3

1081.670065,0.004,0.01,0.007,1,17,340,1

1081.670065,0.01,0.025,0.0175,1,5,340,2

1081.670065,0.025,0.05,0.037500000000000006,1,0,340,3

1081.669626,0.004,0.01,0.007,1,26,341,1

1081.669626,0.01,0.025,0.0175,1,9,341,2

1081.669626,0.025,0.05,0.037500000000000006,1,1,341,3

1081.737914,0.004,0.01,0.007,1,25,342,1

1081.737914,0.01,0.025,0.0175,1,4,342,2

1081.737914,0.025,0.05,0.037500000000000006,1,1,342,3

1081.697909,0.004,0.01,0.007,1,30,343,1

1081.697909,0.01,0.025,0.0175,1,10,343,2

1081.697909,0.025,0.05,0.037500000000000006,1,2,343,3

1716.034453,0.004,0.01,0.007,1,30,344,1

1716.034453,0.01,0.025,0.0175,1,9,344,2

1716.034453,0.025,0.05,0.037500000000000006,1,2,344,3

1715.999798,0.004,0.01,0.007,1,27,345,1

1715.999798,0.01,0.025,0.0175,1,10,345,2

1715.999798,0.025,0.05,0.037500000000000006,1,0,345,3

1715.990427,0.004,0.01,0.007,1,28,346,1

1715.990427,0.01,0.025,0.0175,1,2,346,2

1715.990427,0.025,0.05,0.037500000000000006,1,2,346,3

1715.987185,0.004,0.01,0.007,1,18,347,1

1715.987185,0.01,0.025,0.0175,1,4,347,2

1715.987185,0.025,0.05,0.037500000000000006,1,3,347,3

1899.948794,0.004,0.01,0.007,1,18,348,1

1899.948794,0.01,0.025,0.0175,1,6,348,2

1899.948794,0.025,0.05,0.037500000000000006,1,1,348,3

1899.973087,0.004,0.01,0.007,1,23,349,1

1899.973087,0.01,0.025,0.0175,1,6,349,2

1899.973087,0.025,0.05,0.037500000000000006,1,0,349,3

1899.900869,0.004,0.01,0.007,1,24,350,1

1899.900869,0.01,0.025,0.0175,1,3,350,2

1899.900869,0.025,0.05,0.037500000000000006,1,0,350,3

1899.999071,0.004,0.01,0.007,1,19,351,1

1899.999071,0.01,0.025,0.0175,1,7,351,2

1899.999071,0.025,0.05,0.037500000000000006,1,0,351,3

1899.986689,0.004,0.01,0.007,1,30,352,1

1899.986689,0.01,0.025,0.0175,1,10,352,2

1899.986689,0.025,0.05,0.037500000000000006,1,0,352,3

1900.035305,0.004,0.01,0.007,1,17,353,1

1900.035305,0.01,0.025,0.0175,1,3,353,2

1900.035305,0.025,0.05,0.037500000000000006,1,0,353,3

1900.018723,0.004,0.01,0.007,1,19,354,1

1900.018723,0.01,0.025,0.0175,1,4,354,2

1900.018723,0.025,0.05,0.037500000000000006,1,0,354,3

1899.974539,0.004,0.01,0.007,1,17,355,1

1899.974539,0.01,0.025,0.0175,1,6,355,2

1899.974539,0.025,0.05,0.037500000000000006,1,1,355,3

1900.01496,0.004,0.01,0.007,1,17,356,1

1900.01496,0.01,0.025,0.0175,1,7,356,2

1900.01496,0.025,0.05,0.037500000000000006,1,0,356,3

0.011297,0.004,0.01,0.007,1,65,357,1

0.011297,0.01,0.025,0.0175,1,17,357,2

0.011297,0.025,0.05,0.037500000000000006,1,5,357,3

388.462583,0.004,0.01,0.007,1,33,358,1

388.462583,0.01,0.025,0.0175,1,11,358,2

388.462583,0.025,0.05,0.037500000000000006,1,3,358,3

388.49227,0.004,0.01,0.007,1,34,359,1

388.49227,0.01,0.025,0.0175,1,17,359,2

388.49227,0.025,0.05,0.037500000000000006,1,3,359,3

388.517923,0.004,0.01,0.007,1,32,360,1

388.517923,0.01,0.025,0.0175,1,11,360,2

388.517923,0.025,0.05,0.037500000000000006,1,1,360,3

2502.494295,0.004,0.01,0.007,1,24,361,1

2502.494295,0.01,0.025,0.0175,1,8,361,2

2502.494295,0.025,0.05,0.037500000000000006,1,0,361,3

2502.513677,0.004,0.01,0.007,1,13,362,1

2502.513677,0.01,0.025,0.0175,1,4,362,2

2502.513677,0.025,0.05,0.037500000000000006,1,1,362,3

2502.569076,0.004,0.01,0.007,1,15,363,1

2502.569076,0.01,0.025,0.0175,1,8,363,2

2502.569076,0.025,0.05,0.037500000000000006,1,0,363,3

743.18953,0.004,0.01,0.007,1,15,364,1

743.18953,0.01,0.025,0.0175,1,6,364,2

743.18953,0.025,0.05,0.037500000000000006,1,0,364,3

743.212557,0.004,0.01,0.007,1,15,365,1

743.212557,0.01,0.025,0.0175,1,7,365,2

743.212557,0.025,0.05,0.037500000000000006,1,0,365,3

743.267924,0.004,0.01,0.007,1,27,366,1

743.267924,0.01,0.025,0.0175,1,5,366,2

743.267924,0.025,0.05,0.037500000000000006,1,1,366,3

743.251703,0.004,0.01,0.007,1,24,367,1

743.251703,0.01,0.025,0.0175,1,12,367,2

743.251703,0.025,0.05,0.037500000000000006,1,2,367,3

743.196356,0.004,0.01,0.007,1,22,368,1

743.196356,0.01,0.025,0.0175,1,3,368,2

743.196356,0.025,0.05,0.037500000000000006,1,1,368,3

743.187127,0.004,0.01,0.007,1,26,369,1

743.187127,0.01,0.025,0.0175,1,12,369,2

743.187127,0.025,0.05,0.037500000000000006,1,1,369,3

743.183978,0.004,0.01,0.007,1,21,370,1

743.183978,0.01,0.025,0.0175,1,10,370,2

743.183978,0.025,0.05,0.037500000000000006,1,1,370,3

743.193009,0.004,0.01,0.007,1,32,371,1

743.193009,0.01,0.025,0.0175,1,7,371,2

743.193009,0.025,0.05,0.037500000000000006,1,4,371,3

743.236006,0.004,0.01,0.007,1,19,372,1

743.236006,0.01,0.025,0.0175,1,7,372,2

743.236006,0.025,0.05,0.037500000000000006,1,0,372,3

743.197976,0.004,0.01,0.007,1,27,373,1

743.197976,0.01,0.025,0.0175,1,4,373,2

743.197976,0.025,0.05,0.037500000000000006,1,1,373,3

1081.799317,0.004,0.01,0.007,1,24,374,1

1081.799317,0.01,0.025,0.0175,1,10,374,2

1081.799317,0.025,0.05,0.037500000000000006,1,0,374,3

1081.703142,0.004,0.01,0.007,1,29,375,1

1081.703142,0.01,0.025,0.0175,1,13,375,2

1081.703142,0.025,0.05,0.037500000000000006,1,3,375,3

1081.764839,0.004,0.01,0.007,1,25,376,1

1081.764839,0.01,0.025,0.0175,1,14,376,2

1081.764839,0.025,0.05,0.037500000000000006,1,1,376,3

1081.753065,0.004,0.01,0.007,1,17,377,1

1081.753065,0.01,0.025,0.0175,1,8,377,2

1081.753065,0.025,0.05,0.037500000000000006,1,0,377,3

1081.713066,0.004,0.01,0.007,1,19,378,1

1081.713066,0.01,0.025,0.0175,1,10,378,2

1081.713066,0.025,0.05,0.037500000000000006,1,2,378,3

1081.760668,0.004,0.01,0.007,1,30,379,1

1081.760668,0.01,0.025,0.0175,1,10,379,2

1081.760668,0.025,0.05,0.037500000000000006,1,0,379,3

1081.748937,0.004,0.01,0.007,1,21,380,1

1081.748937,0.01,0.025,0.0175,1,9,380,2

1081.748937,0.025,0.05,0.037500000000000006,1,2,380,3

1081.748497,0.004,0.01,0.007,1,29,381,1

1081.748497,0.01,0.025,0.0175,1,7,381,2

1081.748497,0.025,0.05,0.037500000000000006,1,2,381,3

1081.816786,0.004,0.01,0.007,1,30,382,1

1081.816786,0.01,0.025,0.0175,1,11,382,2

1081.816786,0.025,0.05,0.037500000000000006,1,0,382,3

1081.77678,0.004,0.01,0.007,1,25,383,1

1081.77678,0.01,0.025,0.0175,1,13,383,2

1081.77678,0.025,0.05,0.037500000000000006,1,1,383,3

1716.085629,0.004,0.01,0.007,1,27,384,1

1716.085629,0.01,0.025,0.0175,1,10,384,2

1716.085629,0.025,0.05,0.037500000000000006,1,2,384,3

1716.050973,0.004,0.01,0.007,1,31,385,1

1716.050973,0.01,0.025,0.0175,1,6,385,2

1716.050973,0.025,0.05,0.037500000000000006,1,2,385,3

1716.041599,0.004,0.01,0.007,1,29,386,1

1716.041599,0.01,0.025,0.0175,1,7,386,2

1716.041599,0.025,0.05,0.037500000000000006,1,1,386,3

1716.038358,0.004,0.01,0.007,1,18,387,1

1716.038358,0.01,0.025,0.0175,1,9,387,2

1716.038358,0.025,0.05,0.037500000000000006,1,2,387,3

1899.92981,0.004,0.01,0.007,1,20,388,1

1899.92981,0.01,0.025,0.0175,1,10,388,2

1899.92981,0.025,0.05,0.037500000000000006,1,1,388,3

1899.954104,0.004,0.01,0.007,1,21,389,1

1899.954104,0.01,0.025,0.0175,1,7,389,2

1899.954104,0.025,0.05,0.037500000000000006,1,2,389,3

1899.881885,0.004,0.01,0.007,1,26,390,1

1899.881885,0.01,0.025,0.0175,1,5,390,2

1899.881885,0.025,0.05,0.037500000000000006,1,2,390,3

1899.980085,0.004,0.01,0.007,1,25,391,1

1899.980085,0.01,0.025,0.0175,1,6,391,2

1899.980085,0.025,0.05,0.037500000000000006,1,0,391,3

1899.967707,0.004,0.01,0.007,1,19,392,1

1899.967707,0.01,0.025,0.0175,1,8,392,2

1899.967707,0.025,0.05,0.037500000000000006,1,2,392,3

1900.016322,0.004,0.01,0.007,1,14,393,1

1900.016322,0.01,0.025,0.0175,1,5,393,2

1900.016322,0.025,0.05,0.037500000000000006,1,1,393,3

1899.99974,0.004,0.01,0.007,1,15,394,1

1899.99974,0.01,0.025,0.0175,1,8,394,2

1899.99974,0.025,0.05,0.037500000000000006,1,0,394,3

1899.955554,0.004,0.01,0.007,1,21,395,1

1899.955554,0.01,0.025,0.0175,1,10,395,2

1899.955554,0.025,0.05,0.037500000000000006,1,0,395,3

1899.995975,0.004,0.01,0.007,1,22,396,1

1899.995975,0.01,0.025,0.0175,1,8,396,2

1899.995975,0.025,0.05,0.037500000000000006,1,1,396,3

388.456619,0.004,0.01,0.007,1,40,397,1

388.456619,0.01,0.025,0.0175,1,14,397,2

388.456619,0.025,0.05,0.037500000000000006,1,2,397,3

388.486305,0.004,0.01,0.007,1,33,398,1

388.486305,0.01,0.025,0.0175,1,10,398,2

388.486305,0.025,0.05,0.037500000000000006,1,5,398,3

388.511957,0.004,0.01,0.007,1,42,399,1

388.511957,0.01,0.025,0.0175,1,12,399,2

388.511957,0.025,0.05,0.037500000000000006,1,0,399,3

2502.487054,0.004,0.01,0.007,1,16,400,1

2502.487054,0.01,0.025,0.0175,1,9,400,2

2502.487054,0.025,0.05,0.037500000000000006,1,0,400,3

2502.506436,0.004,0.01,0.007,1,17,401,1

2502.506436,0.01,0.025,0.0175,1,7,401,2

2502.506436,0.025,0.05,0.037500000000000006,1,2,401,3

2502.561835,0.004,0.01,0.007,1,17,402,1

2502.561835,0.01,0.025,0.0175,1,4,402,2

2502.561835,0.025,0.05,0.037500000000000006,1,2,402,3

743.180436,0.004,0.01,0.007,1,26,403,1

743.180436,0.01,0.025,0.0175,1,7,403,2

743.180436,0.025,0.05,0.037500000000000006,1,1,403,3

743.203464,0.004,0.01,0.007,1,26,404,1

743.203464,0.01,0.025,0.0175,1,7,404,2

743.203464,0.025,0.05,0.037500000000000006,1,2,404,3

743.25883,0.004,0.01,0.007,1,27,405,1

743.25883,0.01,0.025,0.0175,1,12,405,2

743.25883,0.025,0.05,0.037500000000000006,1,1,405,3

743.242609,0.004,0.01,0.007,1,25,406,1

743.242609,0.01,0.025,0.0175,1,5,406,2

743.242609,0.025,0.05,0.037500000000000006,1,0,406,3

743.187262,0.004,0.01,0.007,1,34,407,1

743.187262,0.01,0.025,0.0175,1,9,407,2

743.187262,0.025,0.05,0.037500000000000006,1,0,407,3

743.178033,0.004,0.01,0.007,1,25,408,1

743.178033,0.01,0.025,0.0175,1,14,408,2

743.178033,0.025,0.05,0.037500000000000006,1,1,408,3

743.174883,0.004,0.01,0.007,1,18,409,1

743.174883,0.01,0.025,0.0175,1,6,409,2

743.174883,0.025,0.05,0.037500000000000006,1,1,409,3

743.183914,0.004,0.01,0.007,1,29,410,1

743.183914,0.01,0.025,0.0175,1,9,410,2

743.183914,0.025,0.05,0.037500000000000006,1,1,410,3

743.226912,0.004,0.01,0.007,1,26,411,1

743.226912,0.01,0.025,0.0175,1,4,411,2

743.226912,0.025,0.05,0.037500000000000006,1,2,411,3

743.188882,0.004,0.01,0.007,1,37,412,1

743.188882,0.01,0.025,0.0175,1,8,412,2

743.188882,0.025,0.05,0.037500000000000006,1,3,412,3

1081.7941,0.004,0.01,0.007,1,31,413,1

1081.7941,0.01,0.025,0.0175,1,9,413,2

1081.7941,0.025,0.05,0.037500000000000006,1,2,413,3

1081.697925,0.004,0.01,0.007,1,29,414,1

1081.697925,0.01,0.025,0.0175,1,5,414,2

1081.697925,0.025,0.05,0.037500000000000006,1,2,414,3

1081.759622,0.004,0.01,0.007,1,29,415,1

1081.759622,0.01,0.025,0.0175,1,7,415,2

1081.759622,0.025,0.05,0.037500000000000006,1,6,415,3

1081.747848,0.004,0.01,0.007,1,23,416,1

1081.747848,0.01,0.025,0.0175,1,9,416,2

1081.747848,0.025,0.05,0.037500000000000006,1,1,416,3

1081.707849,0.004,0.01,0.007,1,28,417,1

1081.707849,0.01,0.025,0.0175,1,4,417,2

1081.707849,0.025,0.05,0.037500000000000006,1,1,417,3

1081.755451,0.004,0.01,0.007,1,30,418,1

1081.755451,0.01,0.025,0.0175,1,9,418,2

1081.755451,0.025,0.05,0.037500000000000006,1,1,418,3

1081.74372,0.004,0.01,0.007,1,26,419,1

1081.74372,0.01,0.025,0.0175,1,6,419,2

1081.74372,0.025,0.05,0.037500000000000006,1,2,419,3

1081.74328,0.004,0.01,0.007,1,31,420,1

1081.74328,0.01,0.025,0.0175,1,9,420,2

1081.74328,0.025,0.05,0.037500000000000006,1,4,420,3

1081.811569,0.004,0.01,0.007,1,19,421,1

1081.811569,0.01,0.025,0.0175,1,7,421,2

1081.811569,0.025,0.05,0.037500000000000006,1,2,421,3

1081.771562,0.004,0.01,0.007,1,25,422,1

1081.771562,0.01,0.025,0.0175,1,12,422,2

1081.771562,0.025,0.05,0.037500000000000006,1,1,422,3

1716.075227,0.004,0.01,0.007,1,24,423,1

1716.075227,0.01,0.025,0.0175,1,10,423,2

1716.075227,0.025,0.05,0.037500000000000006,1,2,423,3

1716.04057,0.004,0.01,0.007,1,27,424,1

1716.04057,0.01,0.025,0.0175,1,11,424,2

1716.04057,0.025,0.05,0.037500000000000006,1,1,424,3

1716.031196,0.004,0.01,0.007,1,22,425,1

1716.031196,0.01,0.025,0.0175,1,6,425,2

1716.031196,0.025,0.05,0.037500000000000006,1,1,425,3

1716.027956,0.004,0.01,0.007,1,20,426,1

1716.027956,0.01,0.025,0.0175,1,6,426,2

1716.027956,0.025,0.05,0.037500000000000006,1,2,426,3

1899.920057,0.004,0.01,0.007,1,20,427,1

1899.920057,0.01,0.025,0.0175,1,8,427,2

1899.920057,0.025,0.05,0.037500000000000006,1,1,427,3

1899.944351,0.004,0.01,0.007,1,22,428,1

1899.944351,0.01,0.025,0.0175,1,6,428,2

1899.944351,0.025,0.05,0.037500000000000006,1,0,428,3

1899.872132,0.004,0.01,0.007,1,22,429,1

1899.872132,0.01,0.025,0.0175,1,3,429,2

1899.872132,0.025,0.05,0.037500000000000006,1,1,429,3

1899.970332,0.004,0.01,0.007,1,21,430,1

1899.970332,0.01,0.025,0.0175,1,6,430,2

1899.970332,0.025,0.05,0.037500000000000006,1,1,430,3

1899.957954,0.004,0.01,0.007,1,19,431,1

1899.957954,0.01,0.025,0.0175,1,5,431,2

1899.957954,0.025,0.05,0.037500000000000006,1,1,431,3

1900.006569,0.004,0.01,0.007,1,24,432,1

1900.006569,0.01,0.025,0.0175,1,8,432,2

1900.006569,0.025,0.05,0.037500000000000006,1,0,432,3

1899.989987,0.004,0.01,0.007,1,18,433,1

1899.989987,0.01,0.025,0.0175,1,10,433,2

1899.989987,0.025,0.05,0.037500000000000006,1,0,433,3

1899.945801,0.004,0.01,0.007,1,20,434,1

1899.945801,0.01,0.025,0.0175,1,10,434,2

1899.945801,0.025,0.05,0.037500000000000006,1,0,434,3

1899.986222,0.004,0.01,0.007,1,19,435,1

1899.986222,0.01,0.025,0.0175,1,7,435,2

1899.986222,0.025,0.05,0.037500000000000006,1,1,435,3

0.033803,0.004,0.01,0.007,1,26,436,1

0.033803,0.01,0.025,0.0175,1,13,436,2

0.033803,0.025,0.05,0.037500000000000006,1,1,436,3

0.073809,0.004,0.01,0.007,1,35,437,1

0.073809,0.01,0.025,0.0175,1,11,437,2

0.073809,0.025,0.05,0.037500000000000006,1,1,437,3

2118.459666,0.004,0.01,0.007,1,26,438,1

2118.459666,0.01,0.025,0.0175,1,6,438,2

2118.459666,0.025,0.05,0.037500000000000006,1,2,438,3

2118.478413,0.004,0.01,0.007,1,15,439,1

2118.478413,0.01,0.025,0.0175,1,5,439,2

2118.478413,0.025,0.05,0.037500000000000006,1,1,439,3

2118.534427,0.004,0.01,0.007,1,30,440,1

2118.534427,0.01,0.025,0.0175,1,5,440,2

2118.534427,0.025,0.05,0.037500000000000006,1,0,440,3

864.845109,0.004,0.01,0.007,1,17,441,1

864.845109,0.01,0.025,0.0175,1,9,441,2

864.845109,0.025,0.05,0.037500000000000006,1,0,441,3

864.905885,0.004,0.01,0.007,1,33,442,1

864.905885,0.01,0.025,0.0175,1,4,442,2

864.905885,0.025,0.05,0.037500000000000006,1,3,442,3

864.934166,0.004,0.01,0.007,1,21,443,1

864.934166,0.01,0.025,0.0175,1,7,443,2

864.934166,0.025,0.05,0.037500000000000006,1,1,443,3

864.916651,0.004,0.01,0.007,1,31,444,1

864.916651,0.01,0.025,0.0175,1,9,444,2

864.916651,0.025,0.05,0.037500000000000006,1,1,444,3

864.854336,0.004,0.01,0.007,1,34,445,1

864.854336,0.01,0.025,0.0175,1,8,445,2

864.854336,0.025,0.05,0.037500000000000006,1,1,445,3

864.883889,0.004,0.01,0.007,1,20,446,1

864.883889,0.01,0.025,0.0175,1,11,446,2

864.883889,0.025,0.05,0.037500000000000006,1,0,446,3

864.840011,0.004,0.01,0.007,1,22,447,1

864.840011,0.01,0.025,0.0175,1,11,447,2

864.840011,0.025,0.05,0.037500000000000006,1,2,447,3

864.849505,0.004,0.01,0.007,1,33,448,1

864.849505,0.01,0.025,0.0175,1,4,448,2

864.849505,0.025,0.05,0.037500000000000006,1,0,448,3

864.926912,0.004,0.01,0.007,1,19,449,1

864.926912,0.01,0.025,0.0175,1,14,449,2

864.926912,0.025,0.05,0.037500000000000006,1,1,449,3

864.874598,0.004,0.01,0.007,1,24,450,1

864.874598,0.01,0.025,0.0175,1,6,450,2

864.874598,0.025,0.05,0.037500000000000006,1,1,450,3

1322.208334,0.004,0.01,0.007,1,28,451,1

1322.208334,0.01,0.025,0.0175,1,9,451,2

1322.208334,0.025,0.05,0.037500000000000006,1,2,451,3

1322.115887,0.004,0.01,0.007,1,31,452,1

1322.115887,0.01,0.025,0.0175,1,13,452,2

1322.115887,0.025,0.05,0.037500000000000006,1,0,452,3

1322.179468,0.004,0.01,0.007,1,29,453,1

1322.179468,0.01,0.025,0.0175,1,7,453,2

1322.179468,0.025,0.05,0.037500000000000006,1,2,453,3

1322.157266,0.004,0.01,0.007,1,28,454,1

1322.157266,0.01,0.025,0.0175,1,7,454,2

1322.157266,0.025,0.05,0.037500000000000006,1,3,454,3

1322.129264,0.004,0.01,0.007,1,21,455,1

1322.129264,0.01,0.025,0.0175,1,9,455,2

1322.129264,0.025,0.05,0.037500000000000006,1,1,455,3

1322.164046,0.004,0.01,0.007,1,26,456,1

1322.164046,0.01,0.025,0.0175,1,11,456,2

1322.164046,0.025,0.05,0.037500000000000006,1,1,456,3

1322.168993,0.004,0.01,0.007,1,23,457,1

1322.168993,0.01,0.025,0.0175,1,10,457,2

1322.168993,0.025,0.05,0.037500000000000006,1,2,457,3

1322.158729,0.004,0.01,0.007,1,23,458,1

1322.158729,0.01,0.025,0.0175,1,19,458,2

1322.158729,0.025,0.05,0.037500000000000006,1,0,458,3

1322.234895,0.004,0.01,0.007,1,25,459,1

1322.234895,0.01,0.025,0.0175,1,10,459,2

1322.234895,0.025,0.05,0.037500000000000006,1,3,459,3

1322.175918,0.004,0.01,0.007,1,18,460,1

1322.175918,0.01,0.025,0.0175,1,12,460,2

1322.175918,0.025,0.05,0.037500000000000006,1,1,460,3

1698.678113,0.004,0.01,0.007,1,28,461,1

1698.678113,0.01,0.025,0.0175,1,8,461,2

1698.678113,0.025,0.05,0.037500000000000006,1,3,461,3

1698.638995,0.004,0.01,0.007,1,19,462,1

1698.638995,0.01,0.025,0.0175,1,7,462,2

1698.638995,0.025,0.05,0.037500000000000006,1,1,462,3

1698.61347,0.004,0.01,0.007,1,25,463,1

1698.61347,0.01,0.025,0.0175,1,11,463,2

1698.61347,0.025,0.05,0.037500000000000006,1,0,463,3

1698.617079,0.004,0.01,0.007,1,28,464,1

1698.617079,0.01,0.025,0.0175,1,10,464,2

1698.617079,0.025,0.05,0.037500000000000006,1,1,464,3

1566.586264,0.004,0.01,0.007,1,22,465,1

1566.586264,0.01,0.025,0.0175,1,6,465,2

1566.586264,0.025,0.05,0.037500000000000006,1,1,465,3

1566.61421,0.004,0.01,0.007,1,23,466,1

1566.61421,0.01,0.025,0.0175,1,8,466,2

1566.61421,0.025,0.05,0.037500000000000006,1,0,466,3

1566.537177,0.004,0.01,0.007,1,24,467,1

1566.537177,0.01,0.025,0.0175,1,9,467,2

1566.537177,0.025,0.05,0.037500000000000006,1,3,467,3

1566.631616,0.004,0.01,0.007,1,29,468,1

1566.631616,0.01,0.025,0.0175,1,9,468,2

1566.631616,0.025,0.05,0.037500000000000006,1,0,468,3

1566.630783,0.004,0.01,0.007,1,22,469,1

1566.630783,0.01,0.025,0.0175,1,11,469,2

1566.630783,0.025,0.05,0.037500000000000006,1,3,469,3

1566.675906,0.004,0.01,0.007,1,18,470,1

1566.675906,0.01,0.025,0.0175,1,5,470,2

1566.675906,0.025,0.05,0.037500000000000006,1,0,470,3

1566.657654,0.004,0.01,0.007,1,24,471,1

1566.657654,0.01,0.025,0.0175,1,9,471,2

1566.657654,0.025,0.05,0.037500000000000006,1,0,471,3

1566.610629,0.004,0.01,0.007,1,26,472,1

1566.610629,0.01,0.025,0.0175,1,4,472,2

1566.610629,0.025,0.05,0.037500000000000006,1,0,472,3

1566.650921,0.004,0.01,0.007,1,19,473,1

1566.650921,0.01,0.025,0.0175,1,8,473,2

1566.650921,0.025,0.05,0.037500000000000006,1,1,473,3

0.041541,0.004,0.01,0.007,1,38,474,1

0.041541,0.01,0.025,0.0175,1,15,474,2

0.041541,0.025,0.05,0.037500000000000006,1,3,474,3

2118.42774,0.004,0.01,0.007,1,21,475,1

2118.42774,0.01,0.025,0.0175,1,5,475,2

2118.42774,0.025,0.05,0.037500000000000006,1,2,475,3

2118.446487,0.004,0.01,0.007,1,22,476,1

2118.446487,0.01,0.025,0.0175,1,9,476,2

2118.446487,0.025,0.05,0.037500000000000006,1,1,476,3

2118.502502,0.004,0.01,0.007,1,18,477,1

2118.502502,0.01,0.025,0.0175,1,11,477,2

2118.502502,0.025,0.05,0.037500000000000006,1,2,477,3

864.846529,0.004,0.01,0.007,1,25,478,1

864.846529,0.01,0.025,0.0175,1,3,478,2

864.846529,0.025,0.05,0.037500000000000006,1,1,478,3

864.907307,0.004,0.01,0.007,1,30,479,1

864.907307,0.01,0.025,0.0175,1,11,479,2

864.907307,0.025,0.05,0.037500000000000006,1,2,479,3

864.935586,0.004,0.01,0.007,1,25,480,1

864.935586,0.01,0.025,0.0175,1,7,480,2

864.935586,0.025,0.05,0.037500000000000006,1,2,480,3

864.918071,0.004,0.01,0.007,1,38,481,1

864.918071,0.01,0.025,0.0175,1,8,481,2

864.918071,0.025,0.05,0.037500000000000006,1,1,481,3

864.855756,0.004,0.01,0.007,1,29,482,1

864.855756,0.01,0.025,0.0175,1,7,482,2

864.855756,0.025,0.05,0.037500000000000006,1,2,482,3

864.885313,0.004,0.01,0.007,1,24,483,1

864.885313,0.01,0.025,0.0175,1,16,483,2

864.885313,0.025,0.05,0.037500000000000006,1,3,483,3

864.841431,0.004,0.01,0.007,1,22,484,1

864.841431,0.01,0.025,0.0175,1,5,484,2

864.841431,0.025,0.05,0.037500000000000006,1,3,484,3

864.850925,0.004,0.01,0.007,1,39,485,1

864.850925,0.01,0.025,0.0175,1,8,485,2

864.850925,0.025,0.05,0.037500000000000006,1,3,485,3

864.928334,0.004,0.01,0.007,1,18,486,1

864.928334,0.01,0.025,0.0175,1,10,486,2

864.928334,0.025,0.05,0.037500000000000006,1,1,486,3

864.876019,0.004,0.01,0.007,1,30,487,1

864.876019,0.01,0.025,0.0175,1,11,487,2

864.876019,0.025,0.05,0.037500000000000006,1,2,487,3

1322.217957,0.004,0.01,0.007,1,21,488,1

1322.217957,0.01,0.025,0.0175,1,11,488,2

