DISTANCE,IBD_LEFT,IBD_RIGHT,IBD_MID,NR_PAIRS,COUNT,DISTANCE_INDEX,BIN_INDEX
120.069,0.025,0.05,0.037500000000000006,1,5,351,3
136.819,0.004,0.01,0.007,1,27,352,1
136.819,0.01,0.025,0.0175,1,12,352,2
136.819,0.025,0.05,0.037500000000000006,1,1,352,3
141.759,0.004,0.01,0.007,1,33,353,1
141.759,0.01,0.025,0.0175,1,11,353,2
141.759,0.025,0.05,0.037500000000000006,1,3,353,3
144.272,0.004,0.01,0.007,1,29,354,1
144.272,0.01,0.025,0.0175,1,7,354,2
144.272,0.025,0.05,0.037500000000000006,1,1,354,3
148.988,0.004,0.01,0.007,1,31,355,1
148.988,0.01,0.025,0.0175,1,8,355,2
148.988,0.025,0.05,0.037500000000000006,1,4,355,3
4.84,0.004,0.01,0.007,1,39,356,1
4.84,0.01,0.025,0.0175,1,10,356,2
4.84,0.025,0.05,0.037500000000000006,1,3,356,3
6.496,0.004,0.01,0.007,1,43,357,1
6.496,0.01,0.025,0.0175,1,9,357,2
6.496,0.025,0.05,0.037500000000000006,1,2,357,3
9.05,0.004,0.01,0.007,1,25,358,1
9.05,0.01,0.025,0.0175,1,7,358,2
9.05,0.025,0.05,0.037500000000000006,1,2,358,3
11.601,0.004,0.01,0.007,1,28,359,1
11.601,0.01,0.025,0.0175,1,10,359,2
11.601,0.025,0.05,0.037500000000000006,1,3,359,3
13.986,0.004,0.01,0.007,1,28,360,1
13.986,0.01,0.025,0.0175,1,16,360,2
13.986,0.025,0.05,0.037500000000000006,1,0,360,3
16.39,0.004,0.01,0.007,1,41,361,1
16.39,0.01,0.025,0.0175,1,17,361,2
16.39,0.025,0.05,0.037500000000000006,1,2,361,3
19.031,0.004,0.01,0.007,1,33,362,1
19.031,0.01,0.025,0.0175,1,14,362,2
19.031,0.025,0.05,0.037500000000000006,1,3,362,3
21.51,0.004,0.01,0.007,1,41,363,1
21.51,0.01,0.025,0.0175,1,12,363,2
21.51,0.025,0.05,0.037500000000000006,1,1,363,3
23.986,0.004,0.01,0.007,1,33,364,1
23.986,0.01,0.025,0.0175,1,16,364,2
23.986,0.025,0.05,0.037500000000000006,1,1,364,3
26.323,0.004,0.01,0.007,1,31,365,1
26.323,0.01,0.025,0.0175,1,13,365,2
26.323,0.025,0.05,0.037500000000000006,1,2,365,3
28.145,0.004,0.01,0.007,1,43,366,1
28.145,0.01,0.025,0.0175,1,14,366,2
28.145,0.025,0.05,0.037500000000000006,1,3,366,3
39.54,0.004,0.01,0.007,1,22,367,1
39.54,0.01,0.025,0.0175,1,9,367,2
39.54,0.025,0.05,0.037500000000000006,1,2,367,3
46.176,0.004,0.01,0.007,1,28,368,1
46.176,0.01,0.025,0.0175,1,8,368,2
46.176,0.025,0.05,0.037500000000000006,1,2,368,3
48.681,0.004,0.01,0.007,1,34,369,1
48.681,0.01,0.025,0.0175,1,15,369,2
48.681,0.025,0.05,0.037500000000000006,1,2,369,3
51.088,0.004,0.01,0.007,1,29,370,1
51.088,0.01,0.025,0.0175,1,12,370,2
51.088,0.025,0.05,0.037500000000000006,1,2,370,3
53.483,0.004,0.01,0.007,1,47,371,1
53.483,0.01,0.025,0.0175,1,14,371,2
53.483,0.025,0.05,0.037500000000000006,1,2,371,3
55.882,0.004,0.01,0.007,1,26,372,1
55.882,0.01,0.025,0.0175,1,7,372,2
55.882,0.025,0.05,0.037500000000000006,1,5,372,3
58.36,0.004,0.01,0.007,1,35,373,1
58.36,0.01,0.025,0.0175,1,12,373,2
58.36,0.025,0.05,0.037500000000000006,1,0,373,3
63.346,0.004,0.01,0.007,1,41,374,1
63.346,0.01,0.025,0.0175,1,19,374,2
63.346,0.025,0.05,0.037500000000000006,1,1,374,3
65.845,0.004,0.01,0.007,1,36,375,1
65.845,0.01,0.025,0.0175,1,9,375,2
65.845,0.025,0.05,0.037500000000000006,1,3,375,3
70.847,0.004,0.01,0.007,1,45,376,1
70.847,0.01,0.025,0.0175,1,13,376,2
70.847,0.025,0.05,0.037500000000000006,1,1,376,3
73.401,0.004,0.01,0.007,1,34,377,1
73.401,0.01,0.025,0.0175,1,10,377,2
73.401,0.025,0.05,0.037500000000000006,1,2,377,3
76.003,0.004,0.01,0.007,1,33,378,1
76.003,0.01,0.025,0.0175,1,9,378,2
76.003,0.025,0.05,0.037500000000000006,1,3,378,3
78.206,0.004,0.01,0.007,1,27,379,1
78.206,0.01,0.025,0.0175,1,16,379,2
78.206,0.025,0.05,0.037500000000000006,1,1,379,3
80.584,0.004,0.01,0.007,1,41,380,1
80.584,0.01,0.025,0.0175,1,16,380,2
80.584,0.025,0.05,0.037500000000000006,1,2,380,3
83.35,0.004,0.01,0.007,1,41,381,1
83.35,0.01,0.025,0.0175,1,6,381,2
83.35,0.025,0.05,0.037500000000000006,1,3,381,3
85.557,0.004,0.01,0.007,1,37,382,1
85.557,0.01,0.025,0.0175,1,10,382,2
85.557,0.025,0.05,0.037500000000000006,1,1,382,3
87.512,0.004,0.01,0.007,1,37,383,1
87.512,0.01,0.025,0.0175,1,11,383,2
87.512,0.025,0.05,0.037500000000000006,1,3,383,3
99.096,0.004,0.01,0.007,1,37,384,1
99.096,0.01,0.025,0.0175,1,11,384,2
99.096,0.025,0.05,0.037500000000000006,1,1,384,3
101.047,0.004,0.01,0.007,1,48,385,1
101.047,0.01,0.025,0.0175,1,10,385,2
101.047,0.025,0.05,0.037500000000000006,1,2,385,3
102.838,0.004,0.01,0.007,1,42,386,1
102.838,0.01,0.025,0.0175,1,13,386,2
102.838,0.025,0.05,0.037500000000000006,1,3,386,3
105.136,0.004,0.01,0.007,1,44,387,1
105.136,0.01,0.025,0.0175,1,17,387,2
105.136,0.025,0.05,0.037500000000000006,1,4,387,3
106.986,0.004,0.01,0.007,1,29,388,1
106.986,0.01,0.025,0.0175,1,14,388,2
106.986,0.025,0.05,0.037500000000000006,1,1,388,3
108.868,0.004,0.01,0.007,1,41,389,1
108.868,0.01,0.025,0.0175,1,12,389,2
108.868,0.025,0.05,0.037500000000000006,1,0,389,3
117.564,0.004,0.01,0.007,1,40,390,1
117.564,0.01,0.025,0.0175,1,17,390,2
117.564,0.025,0.05,0.037500000000000006,1,2,390,3
134.319,0.004,0.01,0.007,1,32,391,1
134.319,0.01,0.025,0.0175,1,4,391,2
134.319,0.025,0.05,0.037500000000000006,1,1,391,3
139.261,0.004,0.01,0.007,1,37,392,1
139.261,0.01,0.025,0.0175,1,12,392,2
139.261,0.025,0.05,0.037500000000000006,1,2,392,3
141.776,0.004,0.01,0.007,1,28,393,1
141.776,0.01,0.025,0.0175,1,16,393,2
141.776,0.025,0.05,0.037500000000000006,1,0,393,3
146.497,0.004,0.01,0.007,1,37,394,1
146.497,0.01,0.025,0.0175,1,13,394,2
146.497,0.025,0.05,0.037500000000000006,1,0,394,3
2.488,0.004,0.01,0.007,1,28,395,1
2.488,0.01,0.025,0.0175,1,13,395,2
2.488,0.025,0.05,0.037500000000000006,1,2,395,3
4.867,0.004,0.01,0.007,1,20,396,1
4.867,0.01,0.025,0.0175,1,6,396,2
4.867,0.025,0.05,0.037500000000000006,1,2,396,3
7.459,0.004,0.01,0.007,1,32,397,1
7.459,0.01,0.025,0.0175,1,8,397,2
7.459,0.025,0.05,0.037500000000000006,1,3,397,3
9.741,0.004,0.01,0.007,1,29,398,1
9.741,0.01,0.025,0.0175,1,13,398,2
9.741,0.025,0.05,0.037500000000000006,1,2,398,3
12.072,0.004,0.01,0.007,1,31,399,1
12.072,0.01,0.025,0.0175,1,11,399,2
12.072,0.025,0.05,0.037500000000000006,1,2,399,3
14.754,0.004,0.01,0.007,1,38,400,1
14.754,0.01,0.025,0.0175,1,8,400,2
14.754,0.025,0.05,0.037500000000000006,1,1,400,3
17.177,0.004,0.01,0.007,1,28,401,1
17.177,0.01,0.025,0.0175,1,9,401,2
17.177,0.025,0.05,0.037500000000000006,1,0,401,3
19.594,0.004,0.01,0.007,1,35,402,1
19.594,0.01,0.025,0.0175,1,14,402,2
19.594,0.025,0.05,0.037500000000000006,1,1,402,3
21.845,0.004,0.01,0.007,1,24,403,1
21.845,0.01,0.025,0.0175,1,14,403,2
21.845,0.025,0.05,0.037500000000000006,1,3,403,3
23.575,0.004,0.01,0.007,1,34,404,1
23.575,0.01,0.025,0.0175,1,9,404,2
23.575,0.025,0.05,0.037500000000000006,1,4,404,3
34.861,0.004,0.01,0.007,1,24,405,1
34.861,0.01,0.025,0.0175,1,8,405,2
34.861,0.025,0.05,0.037500000000000006,1,3,405,3
41.652,0.004,0.01,0.007,2,82,406,1
41.652,0.01,0.025,0.0175,2,18,406,2
41.652,0.025,0.05,0.037500000000000006,2,5,406,3
44.165,0.004,0.01,0.007,1,34,407,1
44.165,0.01,0.025,0.0175,1,10,407,2
44.165,0.025,0.05,0.037500000000000006,1,1,407,3
46.599,0.004,0.01,0.007,1,38,408,1
46.599,0.01,0.025,0.0175,1,13,408,2
46.599,0.025,0.05,0.037500000000000006,1,1,408,3
49.023,0.004,0.01,0.007,1,35,409,1
49.023,0.01,0.025,0.0175,1,16,409,2
49.023,0.025,0.05,0.037500000000000006,1,0,409,3
51.442,0.004,0.01,0.007,1,29,410,1
51.442,0.01,0.025,0.0175,1,9,410,2
51.442,0.025,0.05,0.037500000000000006,1,1,410,3
53.938,0.004,0.01,0.007,1,35,411,1
53.938,0.01,0.025,0.0175,1,16,411,2
53.938,0.025,0.05,0.037500000000000006,1,1,411,3
56.454,0.004,0.01,0.007,1,41,412,1
56.454,0.01,0.025,0.0175,1,13,412,2
56.454,0.025,0.05,0.037500000000000006,1,1,412,3
58.935,0.004,0.01,0.007,1,43,413,1
58.935,0.01,0.025,0.0175,1,19,413,2
58.935,0.025,0.05,0.037500000000000006,1,2,413,3
61.422,0.004,0.01,0.007,1,24,414,1
61.422,0.01,0.025,0.0175,1,11,414,2
61.422,0.025,0.05,0.037500000000000006,1,2,414,3
66.404,0.004,0.01,0.007,1,40,415,1
66.404,0.01,0.025,0.0175,1,8,415,2
66.404,0.025,0.05,0.037500000000000006,1,2,415,3
68.952,0.004,0.01,0.007,1,34,416,1
68.952,0.01,0.025,0.0175,1,11,416,2
68.952,0.025,0.05,0.037500000000000006,1,2,416,3
71.546,0.004,0.01,0.007,1,30,417,1
71.546,0.01,0.025,0.0175,1,9,417,2
71.546,0.025,0.05,0.037500000000000006,1,4,417,3
73.735,0.004,0.01,0.007,1,28,418,1
73.735,0.01,0.025,0.0175,1,11,418,2
73.735,0.025,0.05,0.037500000000000006,1,0,418,3
76.089,0.004,0.01,0.007,1,32,419,1
76.089,0.01,0.025,0.0175,1,7,419,2
76.089,0.025,0.05,0.037500000000000006,1,1,419,3
78.839,0.004,0.01,0.007,1,38,420,1
78.839,0.01,0.025,0.0175,1,11,420,2
78.839,0.025,0.05,0.037500000000000006,1,3,420,3
81.013,0.004,0.01,0.007,1,48,421,1
81.013,0.01,0.025,0.0175,1,15,421,2
81.013,0.025,0.05,0.037500000000000006,1,1,421,3
82.94,0.004,0.01,0.007,1,32,422,1
82.94,0.01,0.025,0.0175,1,14,422,2
82.94,0.025,0.05,0.037500000000000006,1,4,422,3
94.45,0.004,0.01,0.007,1,29,423,1
94.45,0.01,0.025,0.0175,1,8,423,2
94.45,0.025,0.05,0.037500000000000006,1,2,423,3
96.427,0.004,0.01,0.007,1,38,424,1
96.427,0.01,0.025,0.0175,1,14,424,2
96.427,0.025,0.05,0.037500000000000006,1,0,424,3
98.248,0.004,0.01,0.007,1,32,425,1
98.248,0.01,0.025,0.0175,1,6,425,2
98.248,0.025,0.05,0.037500000000000006,1,4,425,3
100.565,0.004,0.01,0.007,1,28,426,1
100.565,0.01,0.025,0.0175,1,17,426,2
100.565,0.025,0.05,0.037500000000000006,1,4,426,3
102.436,0.004,0.01,0.007,1,39,427,1
102.436,0.01,0.025,0.0175,1,11,427,2
102.436,0.025,0.05,0.037500000000000006,1,3,427,3
104.354,0.004,0.01,0.007,1,39,428,1
104.354,0.01,0.025,0.0175,1,17,428,2
104.354,0.025,0.05,0.037500000000000006,1,2,428,3
113.158,0.004,0.01,0.007,1,36,429,1
113.158,0.01,0.025,0.0175,1,6,429,2
113.158,0.025,0.05,0.037500000000000006,1,2,429,3
130.047,0.004,0.01,0.007,1,41,430,1
130.047,0.01,0.025,0.0175,1,11,430,2
130.047,0.025,0.05,0.037500000000000006,1,0,430,3
135.018,0.004,0.01,0.007,1,33,431,1
135.018,0.01,0.025,0.0175,1,12,431,2
135.018,0.025,0.05,0.037500000000000006,1,2,431,3
137.55,0.004,0.01,0.007,1,37,432,1
137.55,0.01,0.025,0.0175,1,13,432,2
137.55,0.025,0.05,0.037500000000000006,1,1,432,3
142.317,0.004,0.01,0.007,1,30,433,1
142.317,0.01,0.025,0.0175,1,9,433,2
142.317,0.025,0.05,0.037500000000000006,1,0,433,3
2.571,0.004,0.01,0.007,2,71,434,1
2.571,0.01,0.025,0.0175,2,21,434,2
2.571,0.025,0.05,0.037500000000000006,2,4,434,3
5.166,0.004,0.01,0.007,1,38,435,1
5.166,0.01,0.025,0.0175,1,13,435,2
5.166,0.025,0.05,0.037500000000000006,1,1,435,3
9.917,0.004,0.01,0.007,1,33,436,1
9.917,0.01,0.025,0.0175,1,13,436,2
9.917,0.025,0.05,0.037500000000000006,1,3,436,3
12.576,0.004,0.01,0.007,1,40,437,1
12.576,0.01,0.025,0.0175,1,11,437,2
12.576,0.025,0.05,0.037500000000000006,1,1,437,3
15.042,0.004,0.01,0.007,1,34,438,1
15.042,0.01,0.025,0.0175,1,17,438,2
15.042,0.025,0.05,0.037500000000000006,1,1,438,3
17.504,0.004,0.01,0.007,1,56,439,1
17.504,0.01,0.025,0.0175,1,7,439,2
17.504,0.025,0.05,0.037500000000000006,1,1,439,3
19.829,0.004,0.01,0.007,1,36,440,1
19.829,0.01,0.025,0.0175,1,8,440,2
19.829,0.025,0.05,0.037500000000000006,1,5,440,3
21.652,0.004,0.01,0.007,1,45,441,1
21.652,0.01,0.025,0.0175,1,11,441,2
21.652,0.025,0.05,0.037500000000000006,1,3,441,3
33.075,0.004,0.01,0.007,1,24,442,1
33.075,0.01,0.025,0.0175,1,7,442,2
33.075,0.025,0.05,0.037500000000000006,1,1,442,3
39.681,0.004,0.01,0.007,1,39,443,1
39.681,0.01,0.025,0.0175,1,18,443,2
39.681,0.025,0.05,0.037500000000000006,1,1,443,3
42.187,0.004,0.01,0.007,1,36,444,1
42.187,0.01,0.025,0.0175,1,13,444,2
42.187,0.025,0.05,0.037500000000000006,1,4,444,3
44.596,0.004,0.01,0.007,1,33,445,1
44.596,0.01,0.025,0.0175,1,9,445,2
44.596,0.025,0.05,0.037500000000000006,1,3,445,3
46.996,0.004,0.01,0.007,1,44,446,1
46.996,0.01,0.025,0.0175,1,15,446,2
46.996,0.025,0.05,0.037500000000000006,1,1,446,3
49.399,0.004,0.01,0.007,1,35,447,1
49.399,0.01,0.025,0.0175,1,14,447,2
49.399,0.025,0.05,0.037500000000000006,1,2,447,3
51.881,0.004,0.01,0.007,1,29,448,1
51.881,0.01,0.025,0.0175,1,9,448,2
51.881,0.025,0.05,0.037500000000000006,1,1,448,3
54.389,0.004,0.01,0.007,1,32,449,1
54.389,0.01,0.025,0.0175,1,16,449,2
54.389,0.025,0.05,0.037500000000000006,1,1,449,3
56.871,0.004,0.01,0.007,1,34,450,1
56.871,0.01,0.025,0.0175,1,11,450,2
56.871,0.025,0.05,0.037500000000000006,1,1,450,3
59.367,0.004,0.01,0.007,1,43,451,1
59.367,0.01,0.025,0.0175,1,17,451,2
59.367,0.025,0.05,0.037500000000000006,1,0,451,3
64.365,0.004,0.01,0.007,1,40,452,1
64.365,0.01,0.025,0.0175,1,13,452,2
64.365,0.025,0.05,0.037500000000000006,1,2,452,3
66.918,0.004,0.01,0.007,1,37,453,1
66.918,0.01,0.025,0.0175,1,5,453,2
66.918,0.025,0.05,0.037500000000000006,1,4,453,3
69.518,0.004,0.01,0.007,1,39,454,1
69.518,0.01,0.025,0.0175,1,16,454,2
69.518,0.025,0.05,0.037500000000000006,1,1,454,3
71.719,0.004,0.01,0.007,1,30,455,1
71.719,0.01,0.025,0.0175,1,7,455,2
71.719,0.025,0.05,0.037500000000000006,1,3,455,3
74.093,0.004,0.01,0.007,1,51,456,1
74.093,0.01,0.025,0.0175,1,14,456,2
74.093,0.025,0.05,0.037500000000000006,1,1,456,3
76.857,0.004,0.01,0.007,1,44,457,1
76.857,0.01,0.025,0.0175,1,13,457,2
76.857,0.025,0.05,0.037500000000000006,1,2,457,3
79.062,0.004,0.01,0.007,1,34,458,1
79.062,0.01,0.025,0.0175,1,15,458,2
79.062,0.025,0.05,0.037500000000000006,1,5,458,3
81.016,0.004,0.01,0.007,1,36,459,1
81.016,0.01,0.025,0.0175,1,7,459,2
81.016,0.025,0.05,0.037500000000000006,1,4,459,3
92.611,0.004,0.01,0.007,1,33,460,1
92.611,0.01,0.025,0.0175,1,13,460,2
92.611,0.025,0.05,0.037500000000000006,1,1,460,3
94.556,0.004,0.01,0.007,1,39,461,1
94.556,0.01,0.025,0.0175,1,11,461,2
94.556,0.025,0.05,0.037500000000000006,1,2,461,3
96.343,0.004,0.01,0.007,1,39,462,1
96.343,0.01,0.025,0.0175,1,16,462,2
96.343,0.025,0.05,0.037500000000000006,1,7,462,3
98.64,0.004,0.01,0.007,1,46,463,1
98.64,0.01,0.025,0.0175,1,20,463,2
98.64,0.025,0.05,0.037500000000000006,1,1,463,3
100.49,0.004,0.01,0.007,1,34,464,1
100.49,0.01,0.025,0.0175,1,11,464,2
100.49,0.025,0.05,0.037500000000000006,1,2,464,3
102.375,0.004,0.01,0.007,1,37,465,1
102.375,0.01,0.025,0.0175,1,7,465,2
102.375,0.025,0.05,0.037500000000000006,1,2,465,3
111.093,0.004,0.01,0.007,1,31,466,1
111.093,0.01,0.025,0.0175,1,10,466,2
111.093,0.025,0.05,0.037500000000000006,1,0,466,3
127.898,0.004,0.01,0.007,1,40,467,1
127.898,0.01,0.025,0.0175,1,10,467,2
127.898,0.025,0.05,0.037500000000000006,1,2,467,3
132.853,0.004,0.01,0.007,1,39,468,1
132.853,0.01,0.025,0.0175,1,17,468,2
132.853,0.025,0.05,0.037500000000000006,1,1,468,3
135.376,0.004,0.01,0.007,1,31,469,1
135.376,0.01,0.025,0.0175,1,11,469,2
135.376,0.025,0.05,0.037500000000000006,1,1,469,3
140.12,0.004,0.01,0.007,1,41,470,1
140.12,0.01,0.025,0.0175,1,13,470,2
140.12,0.025,0.05,0.037500000000000006,1,2,470,3
2.607,0.004,0.01,0.007,1,37,471,1
2.607,0.01,0.025,0.0175,1,8,471,2
2.607,0.025,0.05,0.037500000000000006,1,0,471,3
4.956,0.004,0.01,0.007,1,30,472,1
4.956,0.01,0.025,0.0175,1,10,472,2
4.956,0.025,0.05,0.037500000000000006,1,3,472,3
7.347,0.004,0.01,0.007,1,33,473,1
7.347,0.01,0.025,0.0175,1,14,473,2
7.347,0.025,0.05,0.037500000000000006,1,3,473,3
10.005,0.004,0.01,0.007,2,66,474,1
10.005,0.01,0.025,0.0175,2,21,474,2
10.005,0.025,0.05,0.037500000000000006,2,3,474,3
12.472,0.004,0.01,0.007,1,37,475,1
12.472,0.01,0.025,0.0175,1,11,475,2
12.472,0.025,0.05,0.037500000000000006,1,1,475,3
14.938,0.004,0.01,0.007,1,33,476,1
14.938,0.01,0.025,0.0175,1,7,476,2
14.938,0.025,0.05,0.037500000000000006,1,2,476,3
17.275,0.004,0.01,0.007,1,27,477,1
17.275,0.01,0.025,0.0175,1,3,477,2
17.275,0.025,0.05,0.037500000000000006,1,0,477,3
19.124,0.004,0.01,0.007,1,39,478,1
19.124,0.01,0.025,0.0175,1,13,478,2
19.124,0.025,0.05,0.037500000000000006,1,4,478,3
30.586,0.004,0.01,0.007,1,17,479,1
30.586,0.01,0.025,0.0175,1,4,479,2
30.586,0.025,0.05,0.037500000000000006,1,3,479,3
37.131,0.004,0.01,0.007,1,27,480,1
37.131,0.01,0.025,0.0175,1,11,480,2
37.131,0.025,0.05,0.037500000000000006,1,3,480,3
39.634,0.004,0.01,0.007,1,32,481,1
39.634,0.01,0.025,0.0175,1,13,481,2
39.634,0.025,0.05,0.037500000000000006,1,2,481,3
42.039,0.004,0.01,0.007,1,40,482,1
42.039,0.01,0.025,0.0175,1,9,482,2
42.039,0.025,0.05,0.037500000000000006,1,4,482,3
44.434,0.004,0.01,0.007,1,32,483,1
44.434,0.01,0.025,0.0175,1,15,483,2
44.434,0.025,0.05,0.037500000000000006,1,2,483,3
46.834,0.004,0.01,0.007,1,33,484,1
46.834,0.01,0.025,0.0175,1,4,484,2
46.834,0.025,0.05,0.037500000000000006,1,3,484,3
49.315,0.004,0.01,0.007,1,27,485,1
49.315,0.01,0.025,0.0175,1,10,485,2
49.315,0.025,0.05,0.037500000000000006,1,3,485,3
51.822,0.004,0.01,0.007,1,40,486,1
51.822,0.01,0.025,0.0175,1,11,486,2
51.822,0.025,0.05,0.037500000000000006,1,3,486,3
54.304,0.004,0.01,0.007,1,32,487,1
54.304,0.01,0.025,0.0175,1,6,487,2
54.304,0.025,0.05,0.037500000000000006,1,2,487,3
56.8,0.004,0.01,0.007,1,32,488,1
56.8,0.01,0.025,0.0175,1,9,488,2
56.8,0.025,0.05,0.037500000000000006,1,0,488,3
61.8,0.004,0.01,0.007,1,39,489,1
61.8,0.01,0.025,0.0175,1,8,489,2
61.8,0.025,0.05,0.037500000000000006,1,0,489,3
64.354,0.004,0.01,0.007,1,29,490,1
64.354,0.01,0.025,0.0175,1,8,490,2
64.354,0.025,0.05,0.037500000000000006,1,2,490,3
66.954,0.004,0.01,0.007,1,25,491,1
66.954,0.01,0.025,0.0175,1,8,491,2
66.954,0.025,0.05,0.037500000000000006,1,3,491,3
69.157,0.004,0.01,0.007,1,31,492,1
69.157,0.01,0.025,0.0175,1,7,492,2
69.157,0.025,0.05,0.037500000000000006,1,1,492,3
71.535,0.004,0.01,0.007,1,24,493,1
71.535,0.01,0.025,0.0175,1,9,493,2
71.535,0.025,0.05,0.037500000000000006,1,2,493,3
74.301,0.004,0.01,0.007,1,32,494,1
74.301,0.01,0.025,0.0175,1,13,494,2
74.301,0.025,0.05,0.037500000000000006,1,1,494,3
76.512,0.004,0.01,0.007,1,41,495,1
76.512,0.01,0.025,0.0175,1,16,495,2
76.512,0.025,0.05,0.037500000000000006,1,1,495,3
78.472,0.004,0.01,0.007,1,31,496,1
78.472,0.01,0.025,0.0175,1,9,496,2
78.472,0.025,0.05,0.037500000000000006,1,7,496,3
90.09,0.004,0.01,0.007,1,33,497,1
90.09,0.01,0.025,0.0175,1,8,497,2
90.09,0.025,0.05,0.037500000000000006,1,1,497,3
92.026,0.004,0.01,0.007,1,20,498,1
92.026,0.01,0.025,0.0175,1,10,498,2
92.026,0.025,0.05,0.037500000000000006,1,2,498,3
93.804,0.004,0.01,0.007,1,31,499,1
93.804,0.01,0.025,0.0175,1,14,499,2
93.804,0.025,0.05,0.037500000000000006,1,1,499,3
96.096,0.004,0.01,0.007,1,33,500,1
96.096,0.01,0.025,0.0175,1,8,500,2
96.096,0.025,0.05,0.037500000000000006,1,1,500,3
97.941,0.004,0.01,0.007,1,28,501,1
97.941,0.01,0.025,0.0175,1,12,501,2
97.941,0.025,0.05,0.037500000000000006,1,1,501,3
99.819,0.004,0.01,0.007,1,31,502,1
99.819,0.01,0.025,0.0175,1,10,502,2
99.819,0.025,0.05,0.037500000000000006,1,2,502,3
108.525,0.004,0.01,0.007,1,28,503,1
108.525,0.01,0.025,0.0175,1,9,503,2
108.525,0.025,0.05,0.037500000000000006,1,5,503,3
125.328,0.004,0.01,0.007,1,32,504,1
125.328,0.01,0.025,0.0175,1,9,504,2
125.328,0.025,0.05,0.037500000000000006,1,2,504,3
130.284,0.004,0.01,0.007,1,30,505,1
130.284,0.01,0.025,0.0175,1,16,505,2
130.284,0.025,0.05,0.037500000000000006,1,1,505,3
132.807,0.004,0.01,0.007,1,35,506,1
132.807,0.01,0.025,0.0175,1,11,506,2
132.807,0.025,0.05,0.037500000000000006,1,7,506,3
137.554,0.004,0.01,0.007,1,35,507,1
137.554,0.01,0.025,0.0175,1,8,507,2
137.554,0.025,0.05,0.037500000000000006,1,3,507,3
2.392,0.004,0.01,0.007,1,46,508,1
2.392,0.01,0.025,0.0175,1,7,508,2
2.392,0.025,0.05,0.037500000000000006,1,1,508,3
4.804,0.004,0.01,0.007,1,51,509,1
4.804,0.01,0.025,0.0175,1,14,509,2
4.804,0.025,0.05,0.037500000000000006,1,2,509,3
7.43,0.004,0.01,0.007,1,33,510,1
7.43,0.01,0.025,0.0175,1,7,510,2
7.43,0.025,0.05,0.037500000000000006,1,3,510,3
9.912,0.004,0.01,0.007,1,29,511,1
9.912,0.01,0.025,0.0175,1,11,511,2
9.912,0.025,0.05,0.037500000000000006,1,1,511,3
12.398,0.004,0.01,0.007,1,34,512,1
12.398,0.01,0.025,0.0175,1,14,512,2
12.398,0.025,0.05,0.037500000000000006,1,2,512,3
14.773,0.004,0.01,0.007,1,27,513,1
14.773,0.01,0.025,0.0175,1,14,513,2
14.773,0.025,0.05,0.037500000000000006,1,1,513,3
16.68,0.004,0.01,0.007,1,41,514,1
16.68,0.01,0.025,0.0175,1,5,514,2
16.68,0.025,0.05,0.037500000000000006,1,1,514,3
28.205,0.004,0.01,0.007,1,23,515,1
28.205,0.01,0.025,0.0175,1,13,515,2
28.205,0.025,0.05,0.037500000000000006,1,2,515,3
34.624,0.004,0.01,0.007,1,34,516,1
34.624,0.01,0.025,0.0175,1,8,516,2
34.624,0.025,0.05,0.037500000000000006,1,1,516,3
37.122,0.004,0.01,0.007,1,33,517,1
37.122,0.01,0.025,0.0175,1,5,517,2
37.122,0.025,0.05,0.037500000000000006,1,3,517,3
39.513,0.004,0.01,0.007,1,29,518,1
39.513,0.01,0.025,0.0175,1,13,518,2
39.513,0.025,0.05,0.037500000000000006,1,1,518,3
41.896,0.004,0.01,0.007,1,40,519,1
41.896,0.01,0.025,0.0175,1,10,519,2
41.896,0.025,0.05,0.037500000000000006,1,0,519,3
44.288,0.004,0.01,0.007,1,29,520,1
44.288,0.01,0.025,0.0175,1,12,520,2
44.288,0.025,0.05,0.037500000000000006,1,0,520,3
46.762,0.004,0.01,0.007,1,32,521,1
46.762,0.01,0.025,0.0175,1,6,521,2
46.762,0.025,0.05,0.037500000000000006,1,5,521,3
49.265,0.004,0.01,0.007,1,43,522,1
49.265,0.01,0.025,0.0175,1,5,522,2
49.265,0.025,0.05,0.037500000000000006,1,3,522,3
51.747,0.004,0.01,0.007,1,32,523,1
51.747,0.01,0.025,0.0175,1,16,523,2
51.747,0.025,0.05,0.037500000000000006,1,0,523,3
54.247,0.004,0.01,0.007,1,32,524,1
54.247,0.01,0.025,0.0175,1,8,524,2
54.247,0.025,0.05,0.037500000000000006,1,3,524,3
59.252,0.004,0.01,0.007,1,40,525,1
59.252,0.01,0.025,0.0175,1,8,525,2
59.252,0.025,0.05,0.037500000000000006,1,0,525,3
61.807,0.004,0.01,0.007,1,32,526,1
61.807,0.01,0.025,0.0175,1,8,526,2
61.807,0.025,0.05,0.037500000000000006,1,0,526,3
64.41,0.004,0.01,0.007,1,37,527,1
64.41,0.01,0.025,0.0175,1,8,527,2
64.41,0.025,0.05,0.037500000000000006,1,2,527,3
66.618,0.004,0.01,0.007,1,30,528,1
66.618,0.01,0.025,0.0175,1,9,528,2
66.618,0.025,0.05,0.037500000000000006,1,1,528,3
69.004,0.004,0.01,0.007,1,36,529,1
69.004,0.01,0.025,0.0175,1,8,529,2
69.004,0.025,0.05,0.037500000000000006,1,2,529,3
